time;gFx;gFy;gFz;TgF
46,650000;0,8490;-0,0159;0,3017;0,901
46,651000;0,8505;-0,0149;0,3005;0,902
46,651000;0,8541;-0,0156;0,2968;0,904
46,652000;0,8566;-0,0178;0,2978;0,907
46,655000;0,8588;-0,0173;0,2949;0,908
46,717000;0,8634;-0,0164;0,2954;0,913
46,721000;0,8641;-0,0164;0,2961;0,914
46,722000;0,8676;-0,0176;0,2966;0,917
46,724000;0,8710;-0,0166;0,2956;0,920
46,729000;0,8742;-0,0147;0,2961;0,923
46,733000;0,8766;-0,0154;0,2951;0,925
46,734000;0,8808;-0,0142;0,2961;0,929
46,736000;0,8893;-0,0164;0,2954;0,937
46,739000;0,8908;-0,0159;0,2968;0,939
46,740000;0,8976;-0,0159;0,2964;0,945
46,741000;0,9025;-0,0164;0,2951;0,950
46,742000;0,9047;-0,0137;0,2961;0,952
46,744000;0,9110;-0,0164;0,2946;0,958
46,745000;0,9174;-0,0169;0,2929;0,963
46,747000;0,9238;-0,0169;0,2915;0,969
46,748000;0,9360;-0,0178;0,2880;0,979
46,749000;0,9360;-0,0178;0,2880;0,979
46,751000;0,9367;-0,0164;0,2863;0,980
46,752000;0,9399;-0,0161;0,2851;0,982
46,753000;0,9433;-0,0164;0,2819;0,985
46,754000;0,9457;-0,0159;0,2778;0,986
46,756000;0,9462;-0,0147;0,2768;0,986
46,756000;0,9489;-0,0139;0,2719;0,987
46,756000;0,9479;-0,0149;0,2668;0,985
46,756000;0,9472;-0,0154;0,2656;0,984
46,756000;0,9501;-0,0144;0,2624;0,986
46,756000;0,9518;-0,0147;0,2587;0,986
46,757000;0,9526;-0,0156;0,2570;0,987
46,757000;0,9580;-0,0149;0,2534;0,991
46,757000;0,9628;-0,0181;0,2507;0,995
46,757000;0,9638;-0,0186;0,2492;0,996
46,757000;0,9692;-0,0161;0,2450;1,000
46,757000;0,9733;-0,0178;0,2402;1,003
46,757000;0,9743;-0,0188;0,2382;1,003
46,758000;0,9768;-0,0193;0,2321;1,004
46,758000;0,9748;-0,0200;0,2243;1,000
46,758000;0,9753;-0,0183;0,2172;0,999
46,758000;0,9768;-0,0186;0,2128;1,000
46,758000;0,9777;-0,0176;0,2038;0,999
46,758000;0,9782;-0,0173;0,1967;0,998
46,758000;0,9763;-0,0166;0,1930;0,995
46,759000;0,9746;-0,0176;0,1847;0,992
46,759000;0,9736;-0,0195;0,1774;0,990
46,759000;0,9721;-0,0195;0,1727;0,988
46,759000;0,9709;-0,0225;0,1617;0,985
46,759000;0,9748;-0,0232;0,1498;0,987
46,759000;0,9773;-0,0227;0,1444;0,988
46,759000;0,9787;-0,0222;0,1400;0,989
46,760000;0,9851;-0,0239;0,1322;0,994
46,760000;0,9895;-0,0242;0,1239;0,997
46,760000;0,9912;-0,0259;0,1197;0,999
46,760000;0,9944;-0,0266;0,1119;1,001
46,760000;1,0010;-0,0254;0,1046;1,007
46,762000;1,0051;-0,0249;0,1021;1,011
46,767000;1,0075;-0,0259;0,0985;1,013
46,767000;1,0110;-0,0264;0,0926;1,016
46,814000;1,0115;-0,0269;0,0906;1,016
46,814000;1,0141;-0,0254;0,0843;1,018
46,814000;1,0144;-0,0269;0,0792;1,018
46,815000;1,0149;-0,0279;0,0757;1,018
46,815000;1,0163;-0,0281;0,0674;1,019
46,815000;1,0168;-0,0288;0,0606;1,019
46,815000;1,0171;-0,0286;0,0562;1,019
46,815000;1,0188;-0,0279;0,0533;1,021
46,816000;1,0188;-0,0286;0,0489;1,020
46,816000;1,0171;-0,0296;0,0447;1,018
46,816000;1,0171;-0,0286;0,0410;1,018
46,816000;1,0132;-0,0283;0,0364;1,014
46,817000;1,0124;-0,0271;0,0340;1,013
46,817000;1,0102;-0,0271;0,0320;1,011
46,817000;1,0093;-0,0288;0,0296;1,010
46,820000;1,0117;-0,0281;0,0305;1,013
46,820000;1,0132;-0,0276;0,0325;1,014
46,820000;1,0251;-0,0283;0,0320;1,026
46,821000;1,0383;-0,0330;0,0347;1,039
46,821000;1,0659;-0,0391;0,0418;1,067
46,821000;1,0659;-0,0391;0,0418;1,067
46,821000;1,0911;-0,0464;0,0469;1,093
46,821000;1,1043;-0,0523;0,0459;1,106
46,821000;1,1309;-0,0596;0,0508;1,134
46,822000;1,1602;-0,0716;0,0547;1,164
46,822000;1,1854;-0,0845;0,0586;1,190
46,822000;1,2006;-0,0889;0,0608;1,205
46,822000;1,2265;-0,1029;0,0674;1,233
46,826000;1,2492;-0,1175;0,0735;1,257
46,827000;1,2682;-0,1283;0,0779;1,277
46,828000;1,2787;-0,1336;0,0831;1,288
46,830000;1,2900;-0,1471;0,0894;1,301
46,833000;1,2936;-0,1520;0,0938;1,306
46,834000;1,2958;-0,1625;0,1068;1,310
46,836000;1,2912;-0,1698;0,1160;1,307
46,838000;1,2870;-0,1737;0,1241;1,305
46,840000;1,2731;-0,1805;0,1351;1,293
46,842000;1,2558;-0,1832;0,1471;1,278
46,845000;1,2465;-0,1830;0,1547;1,269
46,846000;1,2243;-0,1857;0,1656;1,249
46,851000;1,2006;-0,1845;0,1808;1,228
46,851000;1,1722;-0,1830;0,1974;1,203
46,858000;1,1571;-0,1805;0,2050;1,189
46,858000;1,1290;-0,1766;0,2209;1,164
46,860000;1,1001;-0,1681;0,2385;1,138
46,860000;1,0845;-0,1627;0,2468;1,124
46,860000;1,0559;-0,1542;0,2629;1,099
46,862000;1,0298;-0,1427;0,2783;1,076
46,883000;1,0181;-0,1390;0,2868;1,067
46,884000;0,9902;-0,1236;0,3201;1,048
46,884000;0,9902;-0,1236;0,3201;1,048
46,884000;0,9821;-0,1170;0,3279;1,042
46,884000;0,9624;-0,1126;0,3386;1,026
46,884000;0,9357;-0,1031;0,3491;1,004
46,885000;0,9216;-0,0960;0,3530;0,992
46,885000;0,8930;-0,0921;0,3616;0,968
46,885000;0,8724;-0,0823;0,3709;0,952
46,885000;0,8558;-0,0748;0,3809;0,940
46,886000;0,8485;-0,0711;0,3850;0,934
46,887000;0,8434;-0,0635;0,3904;0,932
46,888000;0,8463;-0,0552;0,3977;0,937
46,890000;0,8495;-0,0540;0,3985;0,940
46,892000;0,8524;-0,0508;0,3955;0,941
46,894000;0,8639;-0,0511;0,3897;0,949
46,897000;0,8746;-0,0511;0,3833;0,956
46,899000;0,8903;-0,0513;0,3714;0,966
46,900000;0,9101;-0,0528;0,3562;0,979
46,902000;0,9189;-0,0533;0,3479;0,984
46,905000;0,9343;-0,0601;0,3262;0,991
46,906000;0,9443;-0,0616;0,3039;0,994
46,908000;0,9536;-0,0643;0,2922;0,999
46,910000;0,9570;-0,0652;0,2683;0,996
46,912000;0,9616;-0,0643;0,2426;0,994
46,921000;0,9672;-0,0662;0,2194;0,994
46,924000;0,9697;-0,0650;0,2064;0,994
46,924000;0,9726;-0,0643;0,1842;0,992
46,924000;0,9746;-0,0621;0,1661;0,991
46,926000;0,9773;-0,0650;0,1568;0,992
46,927000;0,9790;-0,0672;0,1395;0,991
46,929000;0,9868;-0,0718;0,1209;0,997
46,930000;0,9904;-0,0743;0,1151;1,000
46,935000;0,9946;-0,0765;0,1107;1,004
46,935000;1,0012;-0,0828;0,1002;1,010
46,947000;1,0080;-0,0875;0,0985;1,017
46,947000;1,0144;-0,0941;0,0931;1,023
46,947000;1,0217;-0,1002;0,0945;1,031
46,948000;1,0295;-0,1075;0,0953;1,040
46,948000;1,0312;-0,1102;0,1019;1,042
46,948000;1,0396;-0,1153;0,1102;1,052
46,948000;1,0481;-0,1200;0,1204;1,062
47,001000;1,0491;-0,1219;0,1266;1,064
47,002000;1,0527;-0,1231;0,1393;1,069
47,002000;1,0567;-0,1266;0,1532;1,075
47,002000;1,0581;-0,1256;0,1615;1,078
47,002000;1,0574;-0,1261;0,1786;1,080
47,002000;1,0579;-0,1278;0,1986;1,084
47,003000;1,0574;-0,1258;0,2072;1,085
47,003000;1,0562;-0,1253;0,2206;1,086
47,003000;1,0559;-0,1236;0,2372;1,089
47,003000;1,0530;-0,1219;0,2477;1,089
47,003000;1,0496;-0,1180;0,2641;1,089
47,003000;1,0435;-0,1139;0,2805;1,086
47,004000;1,0381;-0,1092;0,2937;1,084
47,004000;1,0342;-0,1060;0,3027;1,083
47,004000;1,0234;-0,0994;0,3183;1,076
47,004000;1,0132;-0,0948;0,3308;1,070
47,004000;1,0068;-0,0926;0,3372;1,066
47,004000;0,9926;-0,0816;0,3452;1,054
47,004000;0,9795;-0,0728;0,3521;1,043
47,005000;0,9602;-0,0616;0,3611;1,028
47,005000;0,9602;-0,0616;0,3611;1,028
47,005000;0,9511;-0,0547;0,3609;1,019
47,005000;0,9460;-0,0506;0,3611;1,014
47,005000;0,9360;-0,0413;0,3609;1,004
47,006000;0,9277;-0,0335;0,3601;0,996
47,006000;0,9233;-0,0308;0,3579;0,991
47,006000;0,9152;-0,0215;0,3523;0,981
47,006000;0,9128;-0,0147;0,3472;0,977
47,006000;0,9066;-0,0078;0,3428;0,969
47,008000;0,9040;-0,0044;0,3379;0,965
47,009000;0,8998;0,0015;0,3293;0,958
47,010000;0,8966;0,0071;0,3203;0,952
47,013000;0,8944;0,0107;0,3159;0,949
47,023000;0,8900;0,0188;0,3078;0,942
47,034000;0,8851;0,0242;0,2973;0,934
47,036000;0,8861;0,0279;0,2927;0,934
47,038000;0,8798;0,0315;0,2836;0,925
47,043000;0,8778;0,0374;0,2739;0,920
47,044000;0,8756;0,0401;0,2685;0,917
47,045000;0,8742;0,0450;0,2602;0,913
47,046000;0,8700;0,0506;0,2504;0,907
47,047000;0,8666;0,0518;0,2446;0,902
47,048000;0,8646;0,0567;0,2350;0,898
47,049000;0,8622;0,0613;0,2262;0,893
47,050000;0,8610;0,0633;0,2162;0,890
47,050000;0,8597;0,0650;0,2104;0,887
47,050000;0,8607;0,0679;0,2047;0,887
47,050000;0,8605;0,0704;0,1972;0,886
47,051000;0,8600;0,0704;0,1952;0,885
47,051000;0,8605;0,0779;0,1879;0,884
47,051000;0,8605;0,0779;0,1879;0,884
47,051000;0,8600;0,0782;0,1867;0,883
47,054000;0,8612;0,0794;0,1845;0,884
47,055000;0,8578;0,0809;0,1842;0,881
47,056000;0,8575;0,0809;0,1845;0,881
47,058000;0,8522;0,0833;0,1845;0,876
47,060000;0,8495;0,0823;0,1820;0,873
47,062000;0,8461;0,0816;0,1832;0,870
47,084000;0,8402;0,0799;0,1874;0,865
47,085000;0,8346;0,0789;0,1889;0,859
47,085000;0,8277;0,0792;0,1908;0,853
47,086000;0,8268;0,0794;0,1935;0,853
47,086000;0,8221;0,0784;0,1969;0,849
47,086000;0,8187;0,0794;0,1991;0,846
47,086000;0,8145;0,0814;0,2008;0,843
47,087000;0,8097;0,0794;0,2035;0,839
47,087000;0,8035;0,0777;0,2042;0,833
47,087000;0,8009;0,0787;0,2072;0,831
47,088000;0,7913;0,0804;0,2089;0,822
47,088000;0,7855;0,0806;0,2121;0,818
47,089000;0,7796;0,0806;0,2113;0,812
47,090000;0,7737;0,0816;0,2116;0,806
47,092000;0,7681;0,0779;0,2108;0,800
47,094000;0,7674;0,0770;0,2118;0,800
47,096000;0,7637;0,0779;0,2101;0,796
47,102000;0,7593;0,0770;0,2096;0,791
47,102000;0,7564;0,0784;0,2096;0,789
47,103000;0,7564;0,0777;0,2099;0,789
47,106000;0,7537;0,0787;0,2072;0,786
47,121000;0,7530;0,0792;0,2045;0,784
47,122000;0,7530;0,0762;0,2030;0,784
47,122000;0,7552;0,0772;0,2042;0,786
47,122000;0,7586;0,0774;0,2023;0,789
47,123000;0,7591;0,0779;0,2011;0,789
47,123000;0,7625;0,0799;0,2013;0,793
47,123000;0,7657;0,0804;0,2023;0,796
47,123000;0,7689;0,0789;0,2033;0,799
47,123000;0,7745;0,0799;0,2008;0,804
47,125000;0,7791;0,0804;0,2003;0,808
47,127000;0,7840;0,0799;0,2011;0,813
47,128000;0,7882;0,0809;0,2020;0,818
47,131000;0,7911;0,0814;0,2030;0,821
47,137000;0,7957;0,0811;0,2062;0,826
47,139000;0,7977;0,0801;0,2072;0,828
47,139000;0,8011;0,0818;0,2104;0,832
47,139000;0,8050;0,0809;0,2116;0,836
47,140000;0,8062;0,0796;0,2133;0,838
47,143000;0,8116;0,0814;0,2177;0,844
47,146000;0,8180;0,0826;0,2191;0,851
47,146000;0,8214;0,0833;0,2221;0,855
47,184000;0,8287;0,0855;0,2235;0,863
47,185000;0,8346;0,0865;0,2282;0,870
47,185000;0,8360;0,0867;0,2292;0,871
47,185000;0,8353;0,0877;0,2343;0,872
47,185000;0,8378;0,0877;0,2402;0,876
47,186000;0,8407;0,0877;0,2421;0,879
47,186000;0,8414;0,0880;0,2494;0,882
47,186000;0,8458;0,0882;0,2541;0,888
47,186000;0,8519;0,0880;0,2590;0,895
47,186000;0,8588;0,0914;0,2685;0,904
47,187000;0,8588;0,0914;0,2685;0,904
47,187000;0,8666;0,0926;0,2731;0,913
47,187000;0,8702;0,0916;0,2771;0,918
47,187000;0,8766;0,0941;0,2795;0,925
47,187000;0,8832;0,0945;0,2817;0,932
47,187000;0,8883;0,0948;0,2839;0,937
47,188000;0,8949;0,0965;0,2861;0,944
47,188000;0,9018;0,0980;0,2866;0,951
47,188000;0,9052;0,0987;0,2863;0,955
47,189000;0,9128;0,1016;0,2858;0,962
47,189000;0,9186;0,1019;0,2844;0,967
47,194000;0,9238;0,1038;0,2844;0,972
47,194000;0,9264;0,1043;0,2846;0,975
47,194000;0,9345;0,1046;0,2819;0,982
47,196000;0,9413;0,1058;0,2812;0,988
47,206000;0,9445;0,1053;0,2800;0,991
47,207000;0,9543;0,1065;0,2746;0,999
47,208000;0,9614;0,1080;0,2744;1,006
47,208000;0,9660;0,1095;0,2724;1,010
47,208000;0,9741;0,1143;0,2705;1,017
47,208000;0,9843;0,1156;0,2675;1,027
47,214000;0,9907;0,1153;0,2668;1,032
47,214000;1,0024;0,1187;0,2643;1,043
47,224000;1,0156;0,1234;0,2609;1,056
47,244000;1,0212;0,1246;0,2592;1,061
47,244000;1,0344;0,1275;0,2573;1,074
47,246000;1,0440;0,1288;0,2578;1,083
47,246000;1,0564;0,1336;0,2565;1,095
47,247000;1,0606;0,1361;0,2556;1,099
47,247000;1,0811;0,1463;0,2556;1,120
47,247000;1,0811;0,1463;0,2556;1,120
47,248000;1,0860;0,1468;0,2560;1,125
47,248000;1,0943;0,1493;0,2541;1,133
47,248000;1,1006;0,1544;0,2536;1,140
47,248000;1,1043;0,1544;0,2502;1,143
47,249000;1,1065;0,1588;0,2477;1,145
47,249000;1,1148;0,1600;0,2419;1,152
47,249000;1,1158;0,1625;0,2387;1,153
47,249000;1,1197;0,1647;0,2328;1,155
47,249000;1,1199;0,1669;0,2279;1,155
47,289000;1,1199;0,1696;0,2265;1,155
47,290000;1,1214;0,1681;0,2211;1,155
47,290000;1,1207;0,1696;0,2155;1,154
47,290000;1,1197;0,1715;0,2082;1,152
47,291000;1,1190;0,1727;0,2069;1,151
47,291000;1,1165;0,1744;0,2018;1,148
47,291000;1,1155;0,1747;0,1979;1,146
47,291000;1,1131;0,1757;0,1969;1,144
47,291000;1,1109;0,1762;0,1950;1,142
47,291000;1,1111;0,1779;0,1903;1,141
47,292000;1,1119;0,1796;0,1891;1,142
47,292000;1,1109;0,1796;0,1881;1,141
47,292000;1,1080;0,1798;0,1884;1,138
47,292000;1,1089;0,1808;0,1901;1,140
47,292000;1,1067;0,1830;0,1933;1,138
47,292000;1,1063;0,1823;0,1989;1,139
47,293000;1,1070;0,1825;0,2008;1,140
47,293000;1,1077;0,1825;0,2045;1,141
47,293000;1,1082;0,1835;0,2108;1,143
47,293000;1,1138;0,1849;0,2172;1,150
47,294000;1,1150;0,1842;0,2216;1,152
47,294000;1,1187;0,1835;0,2253;1,156
47,294000;1,1251;0,1847;0,2348;1,164
47,294000;1,1263;0,1847;0,2377;1,166
47,296000;1,1326;0,1862;0,2480;1,174
47,298000;1,1385;0,1862;0,2560;1,182
47,313000;1,1429;0,1874;0,2609;1,187
47,314000;1,1453;0,1889;0,2690;1,192
47,314000;1,1471;0,1876;0,2763;1,195
47,314000;1,1500;0,1903;0,2795;1,199
47,315000;1,1519;0,1906;0,2834;1,201
47,315000;1,1549;0,1942;0,2871;1,206
47,315000;1,1546;0,2001;0,2895;1,207
47,331000;1,1566;0,2011;0,2893;1,209
47,332000;1,1580;0,2042;0,2880;1,211
47,332000;1,1598;0,2084;0,2878;1,213
47,332000;1,1610;0,2106;0,2883;1,215
47,332000;1,1622;0,2138;0,2866;1,216
47,333000;1,1656;0,2135;0,2822;1,218
47,333000;1,1700;0,2140;0,2812;1,222
47,333000;1,1771;0,2152;0,2768;1,228
47,333000;1,1830;0,2138;0,2724;1,233
47,342000;1,1876;0,2150;0,2695;1,237
47,355000;1,1998;0,2143;0,2656;1,247
47,355000;1,2128;0,2152;0,2595;1,259
47,355000;1,2189;0,2155;0,2580;1,264
47,372000;1,2318;0,2150;0,2519;1,276
47,372000;1,2465;0,2174;0,2465;1,289
47,372000;1,2587;0,2179;0,2436;1,300
47,373000;1,2790;0,2167;0,2287;1,317
47,373000;1,2790;0,2167;0,2287;1,317
47,373000;1,2919;0,2174;0,2216;1,329
47,373000;1,2988;0,2184;0,2152;1,334
47,373000;1,3110;0,2174;0,2077;1,345
47,373000;1,3244;0,2172;0,2003;1,357
47,374000;1,3315;0,2162;0,1955;1,363
47,374000;1,3452;0,2138;0,1893;1,375
47,374000;1,3547;0,2126;0,1818;1,383
47,374000;1,3628;0,2113;0,1791;1,391
47,375000;1,3743;0,2096;0,1718;1,401
47,375000;1,3882;0,2091;0,1671;1,414
47,375000;1,3933;0,2082;0,1634;1,418
47,375000;1,4041;0,2074;0,1593;1,428
47,375000;1,4148;0,2062;0,1517;1,438
47,377000;1,4265;0,2040;0,1493;1,449
47,382000;1,4349;0,2013;0,1490;1,457
47,383000;1,4498;0,1994;0,1483;1,471
47,383000;1,4695;0,1947;0,1478;1,490
47,386000;1,4793;0,1930;0,1473;1,499
47,388000;1,5008;0,1862;0,1476;1,520
47,389000;1,5233;0,1793;0,1495;1,541
47,391000;1,5382;0,1749;0,1505;1,555
47,393000;1,5675;0,1696;0,1539;1,584
47,398000;1,5971;0,1622;0,1576;1,613
47,399000;1,6076;0,1566;0,1581;1,623
47,400000;1,6296;0,1520;0,1605;1,644
47,412000;1,6435;0,1473;0,1654;1,658
47,413000;1,6523;0,1432;0,1666;1,667
47,413000;1,6635;0,1400;0,1737;1,678
47,414000;1,6894;0,1310;0,1837;1,704
47,414000;1,6894;0,1310;0,1869;1,705
47,414000;1,6963;0,1290;0,1896;1,712
47,414000;1,7063;0,1285;0,1937;1,722
47,414000;1,7143;0,1273;0,1947;1,730
47,421000;1,7146;0,1266;0,1957;1,730
47,422000;1,7161;0,1273;0,1986;1,732
47,422000;1,7097;0,1314;0,2011;1,727
47,423000;1,7043;0,1341;0,2028;1,722
47,430000;1,6924;0,1375;0,2047;1,710
47,430000;1,6770;0,1471;0,2094;1,696
47,430000;1,6672;0,1512;0,2104;1,687
47,431000;1,6496;0,1586;0,2135;1,671
47,433000;1,6286;0,1652;0,2196;1,652
47,444000;1,6186;0,1740;0,2216;1,643
47,449000;1,5968;0,1786;0,2284;1,623
47,450000;1,5734;0,1886;0,2336;1,602
47,450000;1,5480;0,1974;0,2389;1,579
47,450000;1,5362;0,2023;0,2406;1,568
47,450000;1,5079;0,2116;0,2397;1,541
47,450000;1,4864;0,2201;0,2402;1,522
47,451000;1,4737;0,2257;0,2402;1,510
47,451000;1,4485;0,2338;0,2387;1,487
47,496000;1,4256;0,2431;0,2389;1,466
47,497000;1,4134;0,2472;0,2411;1,455
47,497000;1,3928;0,2536;0,2477;1,437
47,498000;1,3696;0,2560;0,2534;1,416
47,498000;1,3601;0,2575;0,2565;1,408
47,498000;1,3379;0,2590;0,2658;1,388
47,498000;1,3190;0,2639;0,2756;1,373
47,498000;1,2914;0,2663;0,2883;1,350
47,499000;1,2853;0,2656;0,2912;1,344
47,499000;1,2761;0,2670;0,2937;1,336
47,499000;1,2641;0,2651;0,2998;1,326
47,499000;1,2567;0,2643;0,3022;1,319
47,499000;1,2450;0,2619;0,3051;1,308
47,500000;1,2333;0,2578;0,3110;1,298
47,500000;1,2311;0,2556;0,3157;1,296
47,500000;1,2238;0,2512;0,3244;1,291
47,500000;1,2230;0,2460;0,3323;1,291
47,501000;1,2238;0,2424;0,3376;1,292
47,501000;1,2289;0,2333;0,3481;1,298
47,502000;1,2348;0,2253;0,3572;1,305
47,502000;1,2384;0,2204;0,3623;1,309
47,502000;1,2499;0,2101;0,3714;1,321
47,502000;1,2585;0,1974;0,3814;1,330
47,503000;1,2658;0,1891;0,3845;1,336
47,503000;1,2800;0,1762;0,3929;1,350
47,505000;1,2954;0,1627;0,3963;1,364
47,506000;1,3122;0,1471;0,4014;1,380
47,507000;1,3183;0,1393;0,4021;1,385
47,509000;1,3303;0,1258;0,4041;1,396
47,510000;1,3413;0,1129;0,4039;1,405
47,512000;1,3442;0,1058;0,4039;1,408
47,514000;1,3479;0,0880;0,4034;1,410
47,523000;1,3506;0,0718;0,4053;1,412
47,524000;1,3523;0,0652;0,4056;1,413
47,527000;1,3528;0,0479;0,4004;1,412
47,528000;1,3528;0,0337;0,3955;1,410
47,528000;1,3535;0,0257;0,3933;1,410
47,529000;1,3616;0,0007;0,3836;1,415
47,529000;1,3616;0,0007;0,3836;1,415
47,531000;1,3645;-0,0098;0,3809;1,417
47,534000;1,3650;-0,0171;0,3782;1,417
47,535000;1,3630;-0,0301;0,3743;1,414
47,542000;1,3606;-0,0403;0,3716;1,411
47,543000;1,3586;-0,0457;0,3684;1,408
47,543000;1,3528;-0,0557;0,3652;1,402
47,543000;1,3467;-0,0628;0,3628;1,396
47,545000;1,3430;-0,0652;0,3613;1,392
47,562000;1,3340;-0,0730;0,3596;1,384
47,562000;1,3237;-0,0796;0,3587;1,374
47,562000;1,3190;-0,0806;0,3579;1,369
47,562000;1,3093;-0,0831;0,3579;1,360
47,563000;1,3002;-0,0875;0,3569;1,351
47,563000;1,2954;-0,0889;0,3545;1,346
47,563000;1,2875;-0,0909;0,3540;1,338
47,563000;1,2797;-0,0936;0,3508;1,330
47,563000;1,2717;-0,0936;0,3481;1,322
47,580000;1,2680;-0,0943;0,3499;1,319
47,581000;1,2602;-0,0943;0,3477;1,311
47,581000;1,2524;-0,0938;0,3450;1,302
47,581000;1,2477;-0,0943;0,3423;1,297
47,581000;1,2433;-0,0902;0,3413;1,292
47,582000;1,2360;-0,0911;0,3381;1,285
47,582000;1,2343;-0,0887;0,3386;1,283
47,582000;1,2323;-0,0862;0,3401;1,281
47,582000;1,2289;-0,0821;0,3425;1,278
47,587000;1,2291;-0,0796;0,3416;1,278
47,589000;1,2291;-0,0757;0,3411;1,278
47,590000;1,2240;-0,0691;0,3435;1,273
47,591000;1,2233;-0,0684;0,3445;1,273
47,593000;1,2211;-0,0677;0,3455;1,271
47,596000;1,2189;-0,0640;0,3457;1,269
47,597000;1,2167;-0,0586;0,3433;1,266
47,598000;1,2174;-0,0559;0,3418;1,266
47,610000;1,2157;-0,0518;0,3401;1,263
47,610000;1,2128;-0,0484;0,3367;1,260
47,610000;1,2125;-0,0486;0,3335;1,258
47,611000;1,2101;-0,0450;0,3284;1,255
47,611000;1,2098;-0,0406;0,3240;1,253
47,611000;1,2076;-0,0403;0,3237;1,251
47,611000;1,2057;-0,0388;0,3174;1,247
47,616000;1,2035;-0,0386;0,3093;1,243
47,616000;1,2018;-0,0386;0,3071;1,241
47,617000;1,1988;-0,0384;0,3015;1,237
47,619000;1,1984;-0,0366;0,2937;1,234
47,623000;1,1971;-0,0349;0,2929;1,233
47,624000;1,1962;-0,0354;0,2893;1,231
47,674000;1,1923;-0,0362;0,2861;1,227
47,691000;1,1901;-0,0371;0,2836;1,224
47,691000;1,1883;-0,0374;0,2795;1,221
47,691000;1,1854;-0,0366;0,2761;1,218
47,691000;1,1813;-0,0362;0,2736;1,213
47,692000;1,1778;-0,0376;0,2729;1,210
47,692000;1,1739;-0,0354;0,2697;1,205
47,692000;1,1688;-0,0369;0,2670;1,199
47,692000;1,1664;-0,0364;0,2668;1,197
47,692000;1,1627;-0,0379;0,2651;1,193
47,693000;1,1602;-0,0349;0,2631;1,190
47,693000;1,1507;-0,0362;0,2619;1,181
47,693000;1,1507;-0,0362;0,2619;1,181
47,693000;1,1436;-0,0374;0,2612;1,174
47,693000;1,1383;-0,0381;0,2612;1,168
47,693000;1,1317;-0,0410;0,2619;1,162
47,694000;1,1251;-0,0430;0,2636;1,156
47,694000;1,1131;-0,0428;0,2643;1,145
47,694000;1,1097;-0,0432;0,2636;1,141
47,694000;1,0997;-0,0464;0,2621;1,131
47,694000;1,0911;-0,0476;0,2629;1,123
47,694000;1,0862;-0,0476;0,2624;1,118
47,695000;1,0764;-0,0508;0,2648;1,110
47,695000;1,0691;-0,0555;0,2661;1,103
47,695000;1,0677;-0,0559;0,2675;1,102
47,695000;1,0611;-0,0581;0,2678;1,096
47,695000;1,0579;-0,0574;0,2714;1,094
47,696000;1,0562;-0,0577;0,2707;1,092
47,696000;1,0542;-0,0581;0,2714;1,090
47,696000;1,0510;-0,0589;0,2722;1,087
47,697000;1,0476;-0,0596;0,2724;1,084
47,697000;1,0435;-0,0608;0,2734;1,080
47,697000;1,0386;-0,0633;0,2709;1,075
47,697000;1,0325;-0,0623;0,2714;1,069
47,697000;1,0300;-0,0621;0,2714;1,067
47,698000;1,0254;-0,0638;0,2719;1,063
47,698000;1,0203;-0,0652;0,2729;1,058
47,699000;1,0178;-0,0665;0,2727;1,056
47,702000;1,0115;-0,0669;0,2724;1,050
47,708000;1,0078;-0,0672;0,2722;1,046
47,709000;1,0056;-0,0665;0,2717;1,044
47,711000;0,9931;-0,0682;0,2700;1,031
47,711000;0,9931;-0,0682;0,2700;1,031
47,711000;0,9917;-0,0689;0,2697;1,030
47,716000;0,9875;-0,0694;0,2724;1,027
47,716000;0,9843;-0,0730;0,2736;1,024
47,717000;0,9814;-0,0752;0,2739;1,022
47,722000;0,9760;-0,0750;0,2768;1,017
47,722000;0,9746;-0,0762;0,2778;1,016
47,723000;0,9729;-0,0752;0,2780;1,015
47,725000;0,9704;-0,0760;0,2793;1,013
47,727000;0,9680;-0,0794;0,2810;1,011
47,729000;0,9638;-0,0818;0,2827;1,008
47,731000;0,9628;-0,0814;0,2836;1,007
47,736000;0,9592;-0,0831;0,2836;1,004
47,741000;0,9562;-0,0833;0,2880;1,002
47,741000;0,9540;-0,0836;0,2902;1,001
47,741000;0,9509;-0,0858;0,2917;0,998
47,742000;0,9489;-0,0875;0,2956;0,998
47,743000;0,9487;-0,0872;0,2949;0,997
47,746000;0,9462;-0,0909;0,2993;0,997
47,747000;0,9450;-0,0916;0,3012;0,996
47,749000;0,9452;-0,0960;0,3081;0,999
47,751000;0,9465;-0,0963;0,3095;1,000
47,796000;0,9445;-0,0999;0,3144;1,000
47,810000;0,9423;-0,1024;0,3220;1,001
47,811000;0,9423;-0,1041;0,3235;1,002
47,813000;0,9399;-0,1068;0,3298;1,002
47,814000;0,9355;-0,1080;0,3332;0,999
47,815000;0,9330;-0,1085;0,3354;0,997
47,816000;0,9303;-0,1109;0,3381;0,996
47,818000;0,9247;-0,1170;0,3406;0,992
47,820000;0,9225;-0,1185;0,3403;0,990
47,821000;0,9198;-0,1180;0,3396;0,988
47,822000;0,9135;-0,1204;0,3418;0,983
47,823000;0,9108;-0,1217;0,3423;0,981
47,825000;0,9015;-0,1229;0,3394;0,971
47,826000;0,8942;-0,1266;0,3381;0,964
47,827000;0,8856;-0,1295;0,3364;0,956
47,829000;0,8829;-0,1300;0,3328;0,952
